account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x0000001194e2ef467363772a41dfeecd654821d0,ETH-USD,23510.51,3.1139,BUY,2024-09-25 10:06:00,-2.1331,LIQUIDATION,-483.95,50
0x0000001af1fae5b367ce24102e9c2c0b47378190,SOL-USD,2457.67,3.9682,BUY,2024-07-07 01:43:00,3.026,LIQUIDATION,336.78,2
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ARB-USD,6452.13,4.3849,BUY,2024-12-06 18:57:00,3.248,LIQUIDATION,112.51,5
0x0000001563505bbdc1b278a4cacafd248b8148f6,ARB-USD,27003.04,4.8436,SELL,2023-10-21 13:36:00,1.1183,PARTIAL_FILL,416.68,10
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,SOL-USD,26846.47,3.1068,SELL,2024-06-07 20:09:00,-8.908,PARTIAL_FILL,473.69,1
0x000000084db6a2d55ecbefa302218daf7412b293,BTC-USD,37526.37,3.2691,SELL,2024-03-15 02:10:00,0.7595,LIQUIDATION,-460.98,10
0x000000180da441df41c4e67e0d8c642702f06b90,ETH-USD,25926.49,1.3372,BUY,2023-10-13 14:34:00,3.3999,PARTIAL_FILL,-274.84,50
0x0000000b51a0f26aa31ee7953d3736323b982ef8,ARB-USD,17634.25,2.4175,BUY,2023-01-15 14:23:00,-5.9819,LIQUIDATION,-754.16,20
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,ETH-USD,54006.11,4.5148,SELL,2024-02-08 15:11:00,5.137,FILL,-515.62,2
0x0000001be55ce8f6c0627a3f8732d7b047229389,ETH-USD,1709.15,3.9043,BUY,2023-03-16 11:14:00,3.1946,PARTIAL_FILL,-313.75,10
0x00000015f0767965746610a1e72a989eec24a3c5,SOL-USD,20491.11,1.9479,BUY,2023-05-26 15:51:00,-9.8619,PARTIAL_FILL,483.31,1
0x0000000551389fa7755f3966588373cc1ff49b78,ARB-USD,41897.23,1.0356,BUY,2024-07-04 10:41:00,8.0375,LIQUIDATION,-600.25,2
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,DOGE-USD,26077.61,4.6817,SELL,2023-07-13 23:51:00,2.3306,PARTIAL_FILL,621.41,5
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,ARB-USD,25628.79,0.1342,BUY,2024-03-27 01:50:00,8.7728,FILL,-390.31,5
0x0000001cc53906cd8581b250405941305cec4eb5,DOGE-USD,43801.35,3.3058,BUY,2023-10-12 02:42:00,7.8347,LIQUIDATION,-590.49,5
0x0000001bc8162338dc47de440ea837af3838b326,ETH-USD,26256.11,4.3762,SELL,2024-10-14 00:47:00,7.8407,PARTIAL_FILL,-12.53,5
0x0000000a99998c2c94fed25d7133b452b45ed1f0,SOL-USD,25802.04,2.6224,SELL,2023-11-29 05:31:00,5.2063,PARTIAL_FILL,-0.49,5
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,ETH-USD,15116.48,3.6317,BUY,2024-06-02 08:43:00,0.0623,LIQUIDATION,-353.68,20
0x0000000b8adec896e1512836385aba935be6128e,BTC-USD,8267.54,3.5716,BUY,2024-08-08 00:00:00,7.3904,PARTIAL_FILL,-426.14,20
0x0000001be4698dd313586b2688c09d95c333e861,BTC-USD,51683.83,0.7017,BUY,2024-04-17 11:26:00,-9.8656,PARTIAL_FILL,-398.37,50
0x00000015af8d4a99cc86b580e95fc0e88fb5d27b,BTC-USD,49819.86,3.3371,SELL,2024-04-09 00:18:00,4.6818,LIQUIDATION,207.35,1
0x0000000534dba931eff6691fb026de7cce177b4e,DOGE-USD,34646.14,4.4608,BUY,2023-11-20 12:31:00,3.7124,PARTIAL_FILL,-290.94,10
0x0000001194e2ef467363772a41dfeecd654821d0,ARB-USD,49003.65,3.6007,SELL,2024-11-14 17:22:00,-1.9826,LIQUIDATION,-27.38,10
0x0000000bae273f8e8faac7957be587ffa3b1799d,DOGE-USD,51007.11,0.707,SELL,2023-05-09 19:34:00,-3.783,LIQUIDATION,-164.02,10
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,DOGE-USD,35637.75,2.5114,BUY,2024-06-15 00:27:00,-0.6396,LIQUIDATION,240.26,2
0x0000000e17717810bc2f834dfb4acf4781f631d4,DOGE-USD,41571.26,2.0766,SELL,2023-03-20 20:33:00,-6.5966,PARTIAL_FILL,-87.2,20
0x0000000e17717810bc2f834dfb4acf4781f631d4,SOL-USD,3796.04,4.004,BUY,2024-03-18 02:34:00,-3.8942,LIQUIDATION,-220.76,2
0x0000001465eddcfa441360946a84e7e3ce9ff57f,DOGE-USD,14584.68,0.1089,BUY,2024-12-14 21:01:00,-7.8301,FILL,525.05,1
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,SOL-USD,20653.98,2.4958,SELL,2024-02-15 03:21:00,-7.3314,LIQUIDATION,-287.96,5
0x0000000b51a0f26aa31ee7953d3736323b982ef8,ETH-USD,36555.91,4.6826,SELL,2023-03-18 14:36:00,-0.9035,PARTIAL_FILL,-267.26,5
0x0000001465eddcfa441360946a84e7e3ce9ff57f,DOGE-USD,42785.89,0.4541,SELL,2024-07-13 21:13:00,-3.4364,LIQUIDATION,-473.14,2
0x00000015f0767965746610a1e72a989eec24a3c5,DOGE-USD,42664.39,3.7253,SELL,2024-07-09 04:20:00,3.2859,FILL,-66.29,10
0x0000001bc8162338dc47de440ea837af3838b326,BTC-USD,36040.35,3.7524,BUY,2024-11-29 13:59:00,5.4983,PARTIAL_FILL,-79.03,1
0x0000000b9be19837bee5ed72ba585bd35ec42e08,ARB-USD,42250.5,0.8489,SELL,2024-09-09 13:33:00,-2.1333,PARTIAL_FILL,522.13,2
0x0000001af1fae5b367ce24102e9c2c0b47378190,ARB-USD,11555.23,2.4121,SELL,2024-01-06 02:38:00,6.7691,FILL,537.42,50
0x0000000e17717810bc2f834dfb4acf4781f631d4,DOGE-USD,51378.09,3.7086,SELL,2023-03-01 05:06:00,6.7337,FILL,101.1,2
0x0000001af1fae5b367ce24102e9c2c0b47378190,SOL-USD,34370.66,3.1732,BUY,2023-05-12 23:17:00,4.6202,LIQUIDATION,-405.26,5
0x0000001be4698dd313586b2688c09d95c333e861,ETH-USD,2235.51,1.9595,BUY,2024-03-03 21:22:00,-1.8393,PARTIAL_FILL,628.7,10
0x0000001c1945931529e3fa888685f25f1c11f735,ETH-USD,11397.77,0.6661,SELL,2023-02-07 00:15:00,-3.5393,PARTIAL_FILL,723.61,2
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ARB-USD,18870.82,4.2771,SELL,2023-02-24 01:09:00,6.7637,FILL,1395.98,20
0x0000001c1945931529e3fa888685f25f1c11f735,SOL-USD,45206.11,1.7392,BUY,2023-10-17 06:47:00,-4.3996,FILL,876.64,10
0x0000000b8adec896e1512836385aba935be6128e,DOGE-USD,51312.62,3.2019,BUY,2023-09-10 03:42:00,2.162,LIQUIDATION,193.08,20
0x0000000b8adec896e1512836385aba935be6128e,ETH-USD,42186.0,1.2152,SELL,2024-07-24 15:27:00,5.1298,LIQUIDATION,-60.76,2
0x0000001a790e629ab5136ac601f346639bf00273,SOL-USD,23930.43,2.1935,SELL,2023-12-30 03:18:00,-2.8606,FILL,-201.94,10
0x0000001563505bbdc1b278a4cacafd248b8148f6,ETH-USD,24436.57,0.5377,SELL,2024-04-24 04:38:00,-5.0587,FILL,605.72,50
0x0000000b8adec896e1512836385aba935be6128e,ARB-USD,49952.9,4.809,BUY,2023-09-30 07:36:00,-8.8226,PARTIAL_FILL,364.66,5
0x00000012981bd2a8bfb25e33aff41157b7c93acf,ETH-USD,37161.93,3.7069,SELL,2023-02-21 14:30:00,2.8807,LIQUIDATION,33.61,20
0x0000000551389fa7755f3966588373cc1ff49b78,DOGE-USD,49897.65,3.0191,BUY,2023-07-13 19:07:00,7.291,FILL,-48.37,20
0x0000001194e2ef467363772a41dfeecd654821d0,SOL-USD,34084.82,3.9397,BUY,2023-06-01 05:02:00,-0.7608,FILL,-206.33,5
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,SOL-USD,2846.9,3.5885,BUY,2024-12-24 09:16:00,-6.2082,LIQUIDATION,531.5,5
0x000000065193e910a101ddd5798fca6d562b0f79,DOGE-USD,35335.54,1.2719,SELL,2023-08-04 14:25:00,3.8004,PARTIAL_FILL,132.8,2
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,SOL-USD,27762.75,0.2443,BUY,2024-05-27 15:06:00,0.1454,LIQUIDATION,531.68,50
0x000000103b73d19ba5d25badb67b13efa4161293,ETH-USD,32470.38,1.8669,BUY,2023-02-27 04:21:00,-9.7147,PARTIAL_FILL,-180.54,1
0x0000001cc53906cd8581b250405941305cec4eb5,ARB-USD,55916.45,4.4247,SELL,2024-06-10 17:42:00,-1.9503,PARTIAL_FILL,-143.04,5
0x0000001a2f73f98bad027ce1a334865e24933b83,BTC-USD,17428.77,4.0191,BUY,2023-11-13 11:41:00,-5.668,FILL,1009.26,50
0x0000000534dba931eff6691fb026de7cce177b4e,DOGE-USD,56302.64,3.8584,SELL,2024-11-17 14:20:00,-4.0663,LIQUIDATION,301.97,5
0x0000000551389fa7755f3966588373cc1ff49b78,SOL-USD,49075.78,2.5782,BUY,2024-05-21 11:45:00,5.7522,LIQUIDATION,-274.47,1
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,DOGE-USD,19699.81,2.0651,SELL,2024-08-02 23:20:00,5.7128,PARTIAL_FILL,-297.98,1
0x0000000b8adec896e1512836385aba935be6128e,DOGE-USD,44232.13,2.584,SELL,2023-06-07 04:20:00,-7.2066,FILL,67.23,50
0x0000001cc53906cd8581b250405941305cec4eb5,SOL-USD,21252.28,4.5899,SELL,2023-04-05 07:31:00,-2.6347,PARTIAL_FILL,-722.02,50
0x0000000534dba931eff6691fb026de7cce177b4e,BTC-USD,4298.19,0.7282,SELL,2024-02-11 18:35:00,-3.8623,FILL,294.55,10
0x0000001af1fae5b367ce24102e9c2c0b47378190,BTC-USD,21766.05,3.7885,BUY,2023-05-27 19:40:00,7.8498,PARTIAL_FILL,-313.68,5
0x000000057bee22c86da98e151d01bd33ad3c2d6d,BTC-USD,34109.17,4.4899,SELL,2024-01-14 21:37:00,-4.794,LIQUIDATION,810.33,20
0x0000001465eddcfa441360946a84e7e3ce9ff57f,DOGE-USD,55276.75,2.3445,BUY,2023-12-03 14:43:00,3.1846,PARTIAL_FILL,-352.47,2
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,BTC-USD,30396.21,1.5604,SELL,2024-09-30 17:14:00,-1.3812,LIQUIDATION,-152.24,10
0x0000000e17717810bc2f834dfb4acf4781f631d4,BTC-USD,12700.66,2.0483,SELL,2024-03-17 16:20:00,7.5759,PARTIAL_FILL,-455.47,2
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,ETH-USD,47249.07,2.1416,SELL,2023-12-10 04:13:00,-0.4655,FILL,-242.85,20
0x000000059636a43f3840a79d4f2deec9b3aa7efe,ARB-USD,29321.71,3.1637,BUY,2023-05-27 01:46:00,4.3568,LIQUIDATION,108.71,5
0x0000000b51a0f26aa31ee7953d3736323b982ef8,ARB-USD,11626.97,3.3632,BUY,2024-11-29 11:06:00,-4.9337,LIQUIDATION,-80.36,2
0x000000103b73d19ba5d25badb67b13efa4161293,ARB-USD,32856.09,4.9018,BUY,2023-11-02 23:47:00,-2.0829,PARTIAL_FILL,438.4,20
0x0000001be4698dd313586b2688c09d95c333e861,DOGE-USD,56564.53,3.0842,SELL,2024-06-16 20:43:00,-4.5632,LIQUIDATION,758.78,2
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,BTC-USD,37332.83,1.6268,SELL,2024-09-29 17:14:00,-5.409,LIQUIDATION,-1298.48,1
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ETH-USD,32713.35,2.7268,BUY,2024-12-13 18:04:00,-2.0992,PARTIAL_FILL,-499.7,1
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ETH-USD,57936.81,3.0163,SELL,2023-05-19 21:56:00,2.6328,PARTIAL_FILL,43.88,2
0x000000065193e910a101ddd5798fca6d562b0f79,BTC-USD,23194.79,0.488,BUY,2023-06-11 03:23:00,-6.3924,FILL,143.63,5
0x0000000551389fa7755f3966588373cc1ff49b78,BTC-USD,14617.72,4.1316,BUY,2023-06-05 00:37:00,5.1972,FILL,216.45,50
0x0000000b8adec896e1512836385aba935be6128e,BTC-USD,29153.54,0.9261,BUY,2024-07-20 03:11:00,0.9853,LIQUIDATION,-14.3,1
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,DOGE-USD,53864.19,4.7434,BUY,2024-09-29 18:44:00,3.2617,LIQUIDATION,-17.72,1
0x0000000bae273f8e8faac7957be587ffa3b1799d,BTC-USD,41446.66,3.2842,BUY,2024-12-06 10:53:00,9.9537,PARTIAL_FILL,-672.07,50
0x0000001beaae2f939afb960d304c3ce07c69dee1,ETH-USD,51011.17,2.6527,SELL,2023-08-06 11:58:00,9.8238,PARTIAL_FILL,677.02,5
0x000000059636a43f3840a79d4f2deec9b3aa7efe,SOL-USD,18336.25,3.0978,SELL,2023-03-16 15:09:00,-0.6961,PARTIAL_FILL,45.48,1
0x0000000b8adec896e1512836385aba935be6128e,BTC-USD,3288.4,3.12,SELL,2024-06-29 17:59:00,9.8253,PARTIAL_FILL,121.45,50
0x000000084db6a2d55ecbefa302218daf7412b293,DOGE-USD,10805.4,1.0324,BUY,2023-07-26 19:55:00,-2.3912,PARTIAL_FILL,-668.53,1
0x0000000551389fa7755f3966588373cc1ff49b78,ETH-USD,41903.85,2.7365,SELL,2024-12-28 05:23:00,3.6648,LIQUIDATION,-489.07,2
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,BTC-USD,5386.64,0.5674,BUY,2023-06-01 23:13:00,-0.6536,LIQUIDATION,231.87,10
0x0000001bc8162338dc47de440ea837af3838b326,ARB-USD,6180.69,3.7897,BUY,2023-06-21 14:50:00,-1.0813,FILL,-585.56,10
0x0000000534dba931eff6691fb026de7cce177b4e,ETH-USD,10853.15,0.4883,BUY,2024-07-03 07:49:00,0.144,LIQUIDATION,383.81,2
0x000000065193e910a101ddd5798fca6d562b0f79,ETH-USD,36926.02,1.5013,BUY,2023-01-17 11:50:00,3.7154,LIQUIDATION,-570.68,10
0x000000038a6ee4d80aa2a3959af5009837f8a88b,DOGE-USD,46780.45,0.3126,SELL,2023-07-22 17:18:00,-9.4506,LIQUIDATION,-303.38,5
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,ARB-USD,14037.82,2.4879,BUY,2024-02-27 17:41:00,-1.2767,PARTIAL_FILL,-25.34,5
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,ARB-USD,16428.84,1.4776,SELL,2023-08-21 00:05:00,-3.2052,PARTIAL_FILL,-341.54,1
0x000000065193e910a101ddd5798fca6d562b0f79,ARB-USD,27328.29,2.9788,BUY,2024-05-24 00:07:00,-5.1525,PARTIAL_FILL,-382.6,10
0x0000001368231c9688457c5df7f17b4961b1cd22,ETH-USD,751.84,0.5486,BUY,2024-12-07 06:54:00,-8.7358,FILL,-365.94,2
0x0000000f009458a421f1eff8cb780368ae340454,BTC-USD,53159.12,2.9867,BUY,2024-01-28 02:43:00,-9.4106,LIQUIDATION,-574.02,5
0x00000013e91ea71eccb123a717a2548be037e5ed,SOL-USD,48138.12,3.5979,SELL,2024-04-25 14:36:00,-9.0195,LIQUIDATION,-302.28,10
0x0000001313bab41888a24cb55eb61464382567b8,DOGE-USD,57132.5,3.1575,SELL,2024-03-22 21:38:00,-6.7294,LIQUIDATION,511.8,1
0x0000000b9be19837bee5ed72ba585bd35ec42e08,SOL-USD,56408.02,2.7166,BUY,2023-01-26 22:25:00,0.4243,PARTIAL_FILL,340.77,50
0x0000001194e2ef467363772a41dfeecd654821d0,ARB-USD,35109.84,1.6983,BUY,2024-04-20 18:09:00,1.2899,PARTIAL_FILL,-782.89,5
0x0000001194e2ef467363772a41dfeecd654821d0,ARB-USD,19933.26,4.6606,SELL,2023-04-07 17:00:00,7.4,LIQUIDATION,985.44,10
0x00000015f0767965746610a1e72a989eec24a3c5,SOL-USD,18389.49,2.529,BUY,2023-09-15 11:40:00,-1.1914,PARTIAL_FILL,208.38,2
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ETH-USD,31495.65,2.7826,SELL,2024-08-25 05:39:00,-2.7848,PARTIAL_FILL,-45.78,2
0x0000001465eddcfa441360946a84e7e3ce9ff57f,ETH-USD,42065.18,4.4598,SELL,2024-09-14 16:25:00,-9.6821,PARTIAL_FILL,357.43,50
0x00000012981bd2a8bfb25e33aff41157b7c93acf,ETH-USD,45970.87,1.438,SELL,2024-11-12 07:20:00,-4.6687,PARTIAL_FILL,-93.31,5
0x0000000e17717810bc2f834dfb4acf4781f631d4,SOL-USD,42635.75,3.018,BUY,2024-02-07 04:30:00,4.6609,LIQUIDATION,232.94,20
0x0000001a790e629ab5136ac601f346639bf00273,ETH-USD,51427.57,4.4758,BUY,2023-09-12 06:15:00,2.6154,FILL,512.77,10
0x00000018112f41f0a975841523731034885f6e66,BTC-USD,15782.01,4.3889,BUY,2023-10-04 05:51:00,-2.512,PARTIAL_FILL,406.64,1
0x0000001368231c9688457c5df7f17b4961b1cd22,ARB-USD,53224.96,0.9828,BUY,2024-06-24 22:07:00,-9.3569,LIQUIDATION,-314.67,10
0x0000000b9be19837bee5ed72ba585bd35ec42e08,ETH-USD,52288.64,4.6707,SELL,2024-10-30 08:18:00,-8.4501,LIQUIDATION,-1244.6,1
0x0000001a790e629ab5136ac601f346639bf00273,ARB-USD,10085.36,4.0666,SELL,2024-08-04 09:24:00,1.0843,PARTIAL_FILL,-1198.05,50
0x0000001313bab41888a24cb55eb61464382567b8,BTC-USD,4568.2,3.124,SELL,2023-09-01 19:11:00,9.574,LIQUIDATION,-382.44,1
0x00000017c7c8a30ad5aa8d6cff7902eededa4e16,ARB-USD,10764.2,2.9852,SELL,2023-09-15 10:13:00,9.8139,FILL,-779.6,20
0x0000001ae47e465f8a185c1dd38c9323287d06ca,DOGE-USD,22541.97,3.2293,SELL,2024-10-29 03:16:00,-2.7973,FILL,-550.4,1
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,BTC-USD,51412.27,2.4057,BUY,2024-01-13 23:12:00,-6.4516,PARTIAL_FILL,66.9,20
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,DOGE-USD,8504.81,2.0285,BUY,2023-03-20 21:52:00,8.0818,FILL,447.93,5
0x000000065193e910a101ddd5798fca6d562b0f79,SOL-USD,44712.15,4.9391,BUY,2024-01-29 13:47:00,-8.5798,LIQUIDATION,114.66,50
0x0000001bc8162338dc47de440ea837af3838b326,BTC-USD,22719.43,4.3259,BUY,2024-08-27 03:56:00,-1.7356,PARTIAL_FILL,-67.24,50
0x000000038a6ee4d80aa2a3959af5009837f8a88b,DOGE-USD,35903.51,3.5033,SELL,2023-05-31 08:28:00,-2.2849,FILL,-428.95,1
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,DOGE-USD,6232.28,4.503,BUY,2023-03-27 15:10:00,-9.9555,PARTIAL_FILL,276.02,5
0x0000001ae47e465f8a185c1dd38c9323287d06ca,DOGE-USD,47373.23,4.8116,SELL,2024-07-25 02:16:00,9.2385,PARTIAL_FILL,-619.73,20
0x0000001ae47e465f8a185c1dd38c9323287d06ca,DOGE-USD,8546.49,0.1931,SELL,2024-12-19 14:32:00,2.3695,LIQUIDATION,544.86,10
0x000000065193e910a101ddd5798fca6d562b0f79,BTC-USD,38875.15,1.4367,BUY,2023-09-25 05:15:00,6.763,FILL,-132.16,5
0x0000000f009458a421f1eff8cb780368ae340454,ARB-USD,43132.33,1.7763,BUY,2024-12-23 19:45:00,-6.6069,PARTIAL_FILL,539.76,5
0x0000000b51a0f26aa31ee7953d3736323b982ef8,ARB-USD,39615.92,3.4907,SELL,2024-09-06 05:37:00,7.9078,LIQUIDATION,443.64,2
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,SOL-USD,29984.86,2.8782,SELL,2023-08-24 12:28:00,6.4159,PARTIAL_FILL,176.68,50
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,ARB-USD,43221.46,0.5075,SELL,2024-03-20 03:20:00,1.7326,PARTIAL_FILL,-595.88,5
0x00000018112f41f0a975841523731034885f6e66,SOL-USD,34231.05,4.8765,BUY,2023-01-05 20:26:00,9.4617,LIQUIDATION,113.4,5
0x00000013e91ea71eccb123a717a2548be037e5ed,ARB-USD,43029.57,4.2744,SELL,2024-09-25 10:54:00,-5.7704,LIQUIDATION,-986.17,10
0x000000065193e910a101ddd5798fca6d562b0f79,BTC-USD,5407.3,1.4619,BUY,2023-03-25 09:58:00,-6.6961,FILL,-638.84,10
0x0000001c1945931529e3fa888685f25f1c11f735,BTC-USD,51290.86,1.7327,BUY,2023-04-17 07:21:00,-8.7823,LIQUIDATION,-383.46,5
0x0000000b51a0f26aa31ee7953d3736323b982ef8,ETH-USD,46395.66,3.8213,SELL,2023-06-11 21:59:00,-3.383,LIQUIDATION,327.91,20
0x00000018112f41f0a975841523731034885f6e66,SOL-USD,53773.48,2.4343,SELL,2024-01-07 23:09:00,1.2026,PARTIAL_FILL,396.04,5
0x000000038a6ee4d80aa2a3959af5009837f8a88b,ETH-USD,56595.73,4.6917,BUY,2023-12-05 20:03:00,1.0162,LIQUIDATION,-334.54,50
0x00000017c7c8a30ad5aa8d6cff7902eededa4e16,ARB-USD,46394.21,4.262,SELL,2023-03-26 18:43:00,1.7798,PARTIAL_FILL,923.3,10
0x000000059636a43f3840a79d4f2deec9b3aa7efe,ETH-USD,47213.64,1.9931,BUY,2024-03-14 01:09:00,3.5729,PARTIAL_FILL,885.19,5
0x00000016913f88425d9789f6aa7311c18d5288f1,DOGE-USD,16225.38,2.1939,SELL,2023-03-03 04:18:00,1.2054,FILL,-473.23,1
0x0000000534dba931eff6691fb026de7cce177b4e,DOGE-USD,28240.16,1.6076,SELL,2023-05-27 19:55:00,0.8672,FILL,222.6,50
0x0000001bc8162338dc47de440ea837af3838b326,ETH-USD,9745.39,1.4288,SELL,2024-05-08 08:03:00,-3.7541,PARTIAL_FILL,-67.61,1
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,ETH-USD,23932.56,1.2379,BUY,2024-06-07 16:31:00,7.7029,FILL,-921.63,5
0x0000001194e2ef467363772a41dfeecd654821d0,ETH-USD,39077.35,4.5107,BUY,2023-07-13 01:18:00,7.862,FILL,442.18,20
0x00000015f0767965746610a1e72a989eec24a3c5,DOGE-USD,28909.69,4.0242,BUY,2023-04-15 16:52:00,-9.0346,FILL,338.57,10
0x000000084db6a2d55ecbefa302218daf7412b293,SOL-USD,31795.54,1.5138,BUY,2024-01-18 17:34:00,3.0538,LIQUIDATION,-331.84,10
0x0000001cc53906cd8581b250405941305cec4eb5,ETH-USD,1981.76,1.2091,BUY,2023-02-19 14:50:00,-0.2895,PARTIAL_FILL,738.8,10
0x0000001a2f73f98bad027ce1a334865e24933b83,ETH-USD,20589.88,4.7711,SELL,2024-04-19 01:13:00,-3.777,LIQUIDATION,-451.18,10
0x0000001313bab41888a24cb55eb61464382567b8,BTC-USD,48374.77,3.4821,SELL,2023-09-14 01:08:00,-2.8354,PARTIAL_FILL,213.37,2
0x0000001ae47e465f8a185c1dd38c9323287d06ca,ETH-USD,22350.68,1.1828,SELL,2024-01-26 07:12:00,0.7471,PARTIAL_FILL,266.62,1
0x0000001996afd21d4090bc75924c5ca98fadc1a6,ETH-USD,40755.03,4.9172,SELL,2024-10-30 00:29:00,9.4761,PARTIAL_FILL,-626.84,5
0x0000001be55ce8f6c0627a3f8732d7b047229389,ARB-USD,1140.1,0.7017,SELL,2023-01-24 20:07:00,-9.7159,LIQUIDATION,-209.73,10
0x0000000b9be19837bee5ed72ba585bd35ec42e08,DOGE-USD,26275.07,0.5457,SELL,2023-11-01 22:56:00,9.1837,PARTIAL_FILL,-243.2,10
0x0000001a2f73f98bad027ce1a334865e24933b83,ETH-USD,10538.47,1.4165,BUY,2024-08-15 21:02:00,1.3357,LIQUIDATION,547.59,10
0x00000016913f88425d9789f6aa7311c18d5288f1,SOL-USD,27291.64,3.8444,BUY,2023-06-11 17:38:00,-2.5152,FILL,67.65,2
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,DOGE-USD,49826.07,1.7976,SELL,2023-03-28 23:45:00,-2.3181,PARTIAL_FILL,-341.33,1
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,SOL-USD,50189.03,1.974,SELL,2024-12-18 07:52:00,9.9687,LIQUIDATION,-314.22,5
0x0000000bae273f8e8faac7957be587ffa3b1799d,BTC-USD,4445.76,1.8583,SELL,2024-08-21 11:21:00,7.4604,PARTIAL_FILL,44.75,5
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,BTC-USD,30176.18,2.3549,BUY,2023-09-19 21:19:00,1.9823,LIQUIDATION,259.27,10
0x0000001194e2ef467363772a41dfeecd654821d0,BTC-USD,25468.79,0.7248,BUY,2024-01-20 22:19:00,9.0611,FILL,179.87,50
0x000000038a6ee4d80aa2a3959af5009837f8a88b,ARB-USD,54028.51,0.1719,SELL,2024-11-13 21:15:00,-0.0943,LIQUIDATION,299.07,50
0x0000000534dba931eff6691fb026de7cce177b4e,BTC-USD,39850.99,0.0728,BUY,2023-04-19 12:56:00,1.7481,FILL,1018.52,10
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,ARB-USD,50597.6,2.4441,SELL,2023-10-02 06:55:00,2.9519,PARTIAL_FILL,31.05,5
0x0000001beaae2f939afb960d304c3ce07c69dee1,DOGE-USD,29444.16,4.4966,SELL,2023-05-09 12:33:00,8.4085,LIQUIDATION,267.62,5
0x000000038a6ee4d80aa2a3959af5009837f8a88b,SOL-USD,44588.66,0.558,SELL,2024-06-04 13:26:00,-2.7039,LIQUIDATION,165.52,5
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,SOL-USD,33983.82,2.1087,BUY,2024-07-27 18:56:00,-5.2203,LIQUIDATION,-80.63,50
0x000000059636a43f3840a79d4f2deec9b3aa7efe,BTC-USD,7082.37,4.5335,SELL,2024-01-15 04:16:00,-5.859,LIQUIDATION,-89.43,2
0x000000038a6ee4d80aa2a3959af5009837f8a88b,DOGE-USD,22454.25,3.0389,BUY,2024-01-16 23:57:00,1.8692,FILL,-139.51,1
0x0000001368231c9688457c5df7f17b4961b1cd22,ARB-USD,33251.42,2.6327,SELL,2023-11-16 13:59:00,5.0733,PARTIAL_FILL,224.61,20
0x00000004f7f1c901916695b7cb686819972a8469,SOL-USD,29730.17,0.2642,BUY,2023-08-18 18:46:00,-5.9027,PARTIAL_FILL,-420.13,50
0x00000012981bd2a8bfb25e33aff41157b7c93acf,SOL-USD,14180.13,4.707,BUY,2023-03-22 00:07:00,-0.3465,LIQUIDATION,263.29,2
0x0000001bc8162338dc47de440ea837af3838b326,ETH-USD,45213.43,0.4615,BUY,2024-05-14 00:53:00,7.2452,FILL,-89.9,20
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,SOL-USD,48757.01,0.0321,BUY,2024-06-20 15:13:00,-6.5245,FILL,-114.21,2
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,SOL-USD,27340.95,1.964,SELL,2024-10-18 00:51:00,-4.2134,PARTIAL_FILL,89.54,50
0x0000000bae273f8e8faac7957be587ffa3b1799d,BTC-USD,51323.18,0.8051,BUY,2023-11-02 22:28:00,-9.6307,FILL,-344.85,2
0x0000001be4698dd313586b2688c09d95c333e861,ARB-USD,44914.16,1.6311,BUY,2023-11-08 04:00:00,4.4926,LIQUIDATION,157.39,50
